"Treatment_name","Treatment_number","Leaf_Ear_mass","Stem_mass","Sim_biom","Sim_yield","Sim_HI","RUE","Sim_Emer_Anth_days","Sim_Emer_Matur_days","No_exper","Repetition","Training_treatments","ML_model"
"1C",1,272.486398343808,221.649360205347,894.582140676842,400.446382133584,0.447635118034668,0.21153835952282,49,77,7,4,"9H,1H,14C,9C,8C,7C,2C","XG_boost"
"1H",2,201.355790654827,150.075503639213,626.628495331812,275.197201037772,0.439171220408753,0.0658296197652817,47,68,7,4,"9H,1H,14C,9C,8C,7C,2C","XG_boost"
"2C",3,173.973678003722,124.302535785606,506.47351084105,208.197297051722,0.411072430433705,0.0430048927664757,43,63,7,4,"9H,1H,14C,9C,8C,7C,2C","XG_boost"
"7C",4,528.619925830091,520.779905917431,1841.82240573055,792.422573983685,0.430238318047486,0.083519920706749,86,124,7,4,"9H,1H,14C,9C,8C,7C,2C","XG_boost"
"7H",5,437.595615856818,408.188645611376,1466.7582237619,620.973962293706,0.423364909249358,0.619179606437683,77,112,7,4,"9H,1H,14C,9C,8C,7C,2C","XG_boost"
"8C",6,382.918249871804,343.667549334623,1272.58943577882,546.003636572395,0.429049323545769,0.107567004859447,64,100,7,4,"9H,1H,14C,9C,8C,7C,2C","XG_boost"
"9C",7,378.544938935394,338.616354344008,1318.80601769111,601.644724411705,0.456204109126702,0.0943336933851242,51,85,7,4,"9H,1H,14C,9C,8C,7C,2C","XG_boost"
"9H",8,329.521818542669,283.18096871269,1080.81531706455,468.112529809223,0.433110562385991,0.0160066224634647,47,78,7,4,"9H,1H,14C,9C,8C,7C,2C","XG_boost"
"10C",9,204.356297020583,152.964466814554,611.663132850579,254.342369015442,0.415820989292115,0.315184414386749,44,65,7,4,"9H,1H,14C,9C,8C,7C,2C","XG_boost"
"14C",10,488.674154045581,470.615658915739,1583.92230202911,624.632489067834,0.394358036544872,0.221959441900253,95,136,7,4,"9H,1H,14C,9C,8C,7C,2C","XG_boost"
"14H",11,458.633541353314,433.659018268147,1453.34774955476,561.055189933302,0.386043319711462,0.372067272663116,93,126,7,4,"9H,1H,14C,9C,8C,7C,2C","XG_boost"
"15C",12,417.741501257028,384.473783993471,1363.08695065976,560.871665409261,0.41147167107556,0.172653272747993,77,110,7,4,"9H,1H,14C,9C,8C,7C,2C","XG_boost"
"1C",1,301.191916945741,252.196077191782,1001.6308127425,448.242818605529,0.447513008688526,0.167956866331235,49,79,7,4,"9H,1H,14C,9C,8C,7C,2C","Random_forests"
"1H",2,227.611272674337,175.762262033134,713.569527842972,310.1959931355,0.43471025741974,0.252011865516546,47,70,7,4,"9H,1H,14C,9C,8C,7C,2C","Random_forests"
"2C",3,180.869469338573,130.689716806503,526.006484322359,214.447298177283,0.40768945739053,0.16707827573929,43,63,7,4,"9H,1H,14C,9C,8C,7C,2C","Random_forests"
"7C",4,499.197800204031,483.720348747716,1749.09680840524,766.178659453596,0.438042454695328,0.191587637284228,86,124,7,4,"9H,1H,14C,9C,8C,7C,2C","Random_forests"
"7H",5,448.800605426859,421.711387579554,1487.39493334154,616.882940335126,0.414740514779928,0.586580775531803,81,113,7,4,"9H,1H,14C,9C,8C,7C,2C","Random_forests"
"8C",6,373.99031132336,333.373641747061,1238.74159587371,531.377642803288,0.428965689513717,0.286175572400725,64,100,7,4,"9H,1H,14C,9C,8C,7C,2C","Random_forests"
"9C",7,363.260843224294,321.096340810515,1246.67692165052,562.319737615714,0.451054902717889,0.190299072069136,51,85,7,4,"9H,1H,14C,9C,8C,7C,2C","Random_forests"
"9H",8,320.64359257481,273.384457906767,1054.67769576955,460.649645288051,0.436768168261998,0.167397059355644,47,78,7,4,"9H,1H,14C,9C,8C,7C,2C","Random_forests"
"10C",9,183.166795149567,132.833414771566,538.736778406707,222.736568485575,0.413442292067583,0.650669515401377,43,65,7,4,"9H,1H,14C,9C,8C,7C,2C","Random_forests"
"14C",10,476.065837040744,455.022205257752,1582.29126408849,651.203221790011,0.411557111240924,0.361069000773209,95,134,7,4,"9H,1H,14C,9C,8C,7C,2C","Random_forests"
"14H",11,456.34203219684,430.868012093634,1454.05219897205,566.842154681574,0.389836179940656,0.695849657589776,93,124,7,4,"9H,1H,14C,9C,8C,7C,2C","Random_forests"
"15C",12,413.949336370297,379.980688439334,1352.31149892427,558.381474114637,0.412908915260143,0.207252849000346,75,109,7,4,"9H,1H,14C,9C,8C,7C,2C","Random_forests"
"1C",1,233.646538194244,177.80268916063,838.7623690006,427.31314165227,0.509456739411689,0.149432852864265,47,77,7,5,"10C,2C,9C,9H,1H,8C,15C","XG_boost"
"1H",2,200.656664003601,147.844240751239,623.587140552525,275.086235843196,0.441135196597315,0.0877664536237717,47,68,7,5,"10C,2C,9C,9H,1H,8C,15C","XG_boost"
"2C",3,176.173691497307,126.269797659333,507.040322128148,204.596832971508,0.403511957614683,0.0946054235100746,43,63,7,5,"10C,2C,9C,9H,1H,8C,15C","XG_boost"
"7C",4,544.571549742513,495.928779704533,1871.91062010883,831.410290661883,0.444150635041296,0.167339399456978,88,121,7,5,"10C,2C,9C,9H,1H,8C,15C","XG_boost"
"7H",5,529.899956955797,479.779004127733,1729.24226019593,719.563299112447,0.41611480107531,0.542304694652557,81,109,7,5,"10C,2C,9C,9H,1H,8C,15C","XG_boost"
"8C",6,386.4857015029,327.261943142462,1249.73185418799,535.984209542624,0.42887936939951,0.0271148234605789,64,100,7,5,"10C,2C,9C,9H,1H,8C,15C","XG_boost"
"9C",7,389.158228720177,330.00717602131,1308.71788177647,589.552477034986,0.450480951811187,0.0707831159234047,51,85,7,5,"10C,2C,9C,9H,1H,8C,15C","XG_boost"
"9H",8,336.824698560853,277.00712772306,1083.55727556957,469.725449285659,0.433503110427409,0.0150455888360739,47,78,7,5,"10C,2C,9C,9H,1H,8C,15C","XG_boost"
"10C",9,222.726887290677,167.780129003772,506.344170494256,115.837154215503,0.228771576657891,0.453066825866699,39,54,7,5,"10C,2C,9C,9H,1H,8C,15C","XG_boost"
"14C",10,526.607983819297,476.16828393645,1809.27348433662,806.497216580911,0.445757495239377,0.223467141389847,92,129,7,5,"10C,2C,9C,9H,1H,8C,15C","XG_boost"
"14H",11,557.94158809352,510.726564972058,1699.61285874772,630.944705682331,0.37122848443687,0.693565547466278,93,118,7,5,"10C,2C,9C,9H,1H,8C,15C","XG_boost"
"15C",12,493.329561790514,439.940572149933,1546.96675121201,613.696617271563,0.396709636319429,0.0532551668584347,80,111,7,5,"10C,2C,9C,9H,1H,8C,15C","XG_boost"
"1C",1,257.792370700563,200.314586774638,814.119172939318,356.012215465502,0.437297421924294,0.279272177307897,49,77,7,5,"10C,2C,9C,9H,1H,8C,15C","Random_forests"
"1H",2,209.524152759642,155.801015632585,646.029568609572,280.704400250078,0.434507047183968,0.462900208624238,47,70,7,5,"10C,2C,9C,9H,1H,8C,15C","Random_forests"
"2C",3,190.906966192079,139.181708455602,549.68567742877,219.597002781088,0.399495587748044,0.180282955798221,43,63,7,5,"10C,2C,9C,9H,1H,8C,15C","Random_forests"
"7C",4,528.55356194196,478.301666689003,1777.99743318275,771.142204551834,0.433713902033835,0.460578559877507,87,121,7,5,"10C,2C,9C,9H,1H,8C,15C","Random_forests"
"7H",5,467.94034113661,412.646253171103,1492.11440995367,611.527815645955,0.409839762666017,0.37159398175535,81,109,7,5,"10C,2C,9C,9H,1H,8C,15C","Random_forests"
"8C",6,377.404707392036,317.964111867114,1219.96330535908,524.59448609993,0.430008414019898,0.253601048972751,64,100,7,5,"10C,2C,9C,9H,1H,8C,15C","Random_forests"
"9C",7,344.659790508468,284.837317026356,1142.68056815267,513.183460617843,0.449104916037462,0.272671669741186,51,85,7,5,"10C,2C,9C,9H,1H,8C,15C","Random_forests"
"9H",8,303.767588271724,244.403984044217,973.833505369324,425.661933053416,0.437099289258881,0.147496008702307,47,78,7,5,"10C,2C,9C,9H,1H,8C,15C","Random_forests"
"10C",9,218.455843950034,163.887976520612,518.180984931692,135.837164481071,0.262142317898788,0.438574522491289,39,54,7,5,"10C,2C,9C,9H,1H,8C,15C","Random_forests"
"14C",10,637.308627770576,600.076822736691,2171.935340446,934.549889941647,0.430284397761923,0.228729300016281,92,130,7,5,"10C,2C,9C,9H,1H,8C,15C","Random_forests"
"14H",11,583.270914899544,538.966454100593,1876.30256873902,754.065199739406,0.401888912962572,0.481026747036459,89,118,7,5,"10C,2C,9C,9H,1H,8C,15C","Random_forests"
"15C",12,466.921362854117,411.557250447521,1491.36163812673,612.883024825095,0.410955337160827,0.117254754938289,80,110,7,5,"10C,2C,9C,9H,1H,8C,15C","Random_forests"
"1C",1,282.29695367651,227.583146658136,927.267670467736,417.387570136083,0.450126304873265,0.131682530045509,46,72,7,6,"9H,1H,1C,2C,15C,8C,14H","XG_boost"
"1H",2,198.660222908148,144.39893849013,616.874346582163,273.815185183885,0.443875137134455,0.0874904915690422,47,68,7,6,"9H,1H,1C,2C,15C,8C,14H","XG_boost"
"2C",3,176.013392364349,123.453680323513,508.286925862813,208.819853174952,0.410830659908243,0.0416727587580681,43,63,7,6,"9H,1H,1C,2C,15C,8C,14H","XG_boost"
"7C",4,448.984856427437,415.020632556204,1487.25050364443,623.245014660786,0.419058533268981,0.121224470436573,88,119,7,6,"9H,1H,1C,2C,15C,8C,14H","XG_boost"
"7H",5,402.998741255197,360.834969773133,1330.26759077054,566.433879743541,0.425804464961402,0.0414835773408413,77,114,7,6,"9H,1H,1C,2C,15C,8C,14H","XG_boost"
"8C",6,384.68701297987,339.74978438151,1255.74391994172,531.30712258034,0.423101489199325,0.0196725465357304,64,100,7,6,"9H,1H,1C,2C,15C,8C,14H","XG_boost"
"9C",7,360.987828311039,312.898948076329,1203.26347430323,529.376697915867,0.439950774889439,0.08078932762146,53,83,7,6,"9H,1H,1C,2C,15C,8C,14H","XG_boost"
"9H",8,333.391825120991,282.283678147987,1085.04919675536,469.373693486402,0.432582868030295,0.0149621227756143,47,78,7,6,"9H,1H,1C,2C,15C,8C,14H","XG_boost"
"10C",9,157.585727592563,106.98370922462,461.676874024223,197.10743720704,0.426938077900559,0.333678305149078,44,65,7,6,"9H,1H,1C,2C,15C,8C,14H","XG_boost"
"14C",10,466.985794634414,436.690763830515,1560.09038299115,656.413824526227,0.420753715094179,0.122665531933308,91,131,7,6,"9H,1H,1C,2C,15C,8C,14H","XG_boost"
"14H",11,438.455162056492,402.462214369996,1502.65117489067,661.733798464186,0.440377520426409,0.0677186250686646,87,129,7,6,"9H,1H,1C,2C,15C,8C,14H","XG_boost"
"15C",12,487.392551780698,461.556296853898,1561.6557235274,612.706874892848,0.392344398103887,0.0458790250122547,80,111,7,6,"9H,1H,1C,2C,15C,8C,14H","XG_boost"
"1C",1,301.870680668912,248.220161048861,1012.9286080163,462.837766299088,0.45693029364182,0.109837219708999,46,75,7,6,"9H,1H,1C,2C,15C,8C,14H","Random_forests"
"1H",2,240.652972515034,185.094290395484,755.47096866718,329.723705813241,0.436447884152249,0.235768901687895,47,68,7,6,"9H,1H,1C,2C,15C,8C,14H","Random_forests"
"2C",3,198.716913469944,144.452293527533,583.691073627156,240.52186662968,0.412070489848399,0.214485140497986,43,65,7,6,"9H,1H,1C,2C,15C,8C,14H","Random_forests"
"7C",4,458.786198165342,426.788691594252,1548.13122867775,662.556338918161,0.427971690412863,0.0794833639621581,87,121,7,6,"9H,1H,1C,2C,15C,8C,14H","Random_forests"
"7H",5,406.815413328316,365.265824814169,1336.73178293841,564.650544831321,0.422411251111352,0.167090972910233,77,111,7,6,"9H,1H,1C,2C,15C,8C,14H","Random_forests"
"8C",6,351.824528026607,302.653779742864,1135.10833444543,480.630026675958,0.423422163410311,0.0932918626080823,64,100,7,6,"9H,1H,1C,2C,15C,8C,14H","Random_forests"
"9C",7,335.303477395633,284.381165817343,1125.70699862901,506.022355416044,0.449515154504971,0.106526293726156,51,84,7,6,"9H,1H,1C,2C,15C,8C,14H","Random_forests"
"9H",8,323.980888758826,272.009805264957,1056.96718322799,460.976489204268,0.436131316581125,0.0706392631042381,47,78,7,6,"9H,1H,1C,2C,15C,8C,14H","Random_forests"
"10C",9,169.28880059148,117.381526755586,488.354394418108,201.684067071042,0.412987103989013,0.583968407575829,44,64,7,6,"9H,1H,1C,2C,15C,8C,14H","Random_forests"
"14C",10,500.375492662214,477.537275817224,1685.19097120525,707.278202725939,0.419702107838906,0.103392360077311,91,130,7,6,"9H,1H,1C,2C,15C,8C,14H","Random_forests"
"14H",11,458.644919350544,426.618533265759,1494.55905794018,609.295605323875,0.407675830598234,0.135979821542216,87,123,7,6,"9H,1H,1C,2C,15C,8C,14H","Random_forests"
"15C",12,445.247234482137,410.552845524677,1444.38708607281,588.587006065996,0.407499493550807,0.0994751510185565,80,110,7,6,"9H,1H,1C,2C,15C,8C,14H","Random_forests"
"1C",1,295.328547633619,250.56396695565,1035.78624723561,489.893732646827,0.472967983456329,0.49316418170929,47,77,7,7,"7H,8C,1H,9H,2C,15C,10C","XG_boost"
"1H",2,194.966621049434,148.36826701647,615.414775386916,272.079887321012,0.442108149174601,0.116820007562637,47,68,7,7,"7H,8C,1H,9H,2C,15C,10C","XG_boost"
"2C",3,170.584251180837,125.34987243127,501.70793300092,205.773809388814,0.410146612906829,0.077018141746521,43,63,7,7,"7H,8C,1H,9H,2C,15C,10C","XG_boost"
"7C",4,506.384344268137,494.793385513715,1778.2232296045,777.045499822728,0.436978601384908,0.293476343154907,85,121,7,7,"7H,8C,1H,9H,2C,15C,10C","XG_boost"
"7H",5,481.068174581979,463.785077583699,1648.11169571259,703.258443546921,0.426705571822822,0.237867265939713,76,117,7,7,"7H,8C,1H,9H,2C,15C,10C","XG_boost"
"8C",6,377.688782911981,341.763529288053,1254.77615181051,535.323839610476,0.426628955960041,0.0778317973017693,64,100,7,7,"7H,8C,1H,9H,2C,15C,10C","XG_boost"
"9C",7,323.713974000665,281.327982251668,1071.50819823621,466.466241983901,0.435336139053106,0.0805473849177361,53,84,7,7,"7H,8C,1H,9H,2C,15C,10C","XG_boost"
"9H",8,329.833890770907,288.056058140935,1078.37681304636,460.486864134535,0.427018513903022,0.222443178296089,47,78,7,7,"7H,8C,1H,9H,2C,15C,10C","XG_boost"
"10C",9,213.001907022988,165.892709313554,487.11898356678,108.224367230238,0.22217234573327,0.102857865393162,39,54,7,7,"7H,8C,1H,9H,2C,15C,10C","XG_boost"
"14C",10,534.306780846663,529.467494132794,1930.52679883348,866.752523854454,0.448972023790702,0.62358695268631,90,133,7,7,"7H,8C,1H,9H,2C,15C,10C","XG_boost"
"14H",11,503.184130822707,490.85074266308,1752.16434355742,758.129470071697,0.43268171325326,0.256384313106537,87,126,7,7,"7H,8C,1H,9H,2C,15C,10C","XG_boost"
"15C",12,474.963618539388,456.370870923567,1552.59466391205,621.260174449099,0.40014318539761,0.0647382289171219,80,111,7,7,"7H,8C,1H,9H,2C,15C,10C","XG_boost"
"1C",1,311.671912834411,268.18672914719,1016.80130796595,436.942665984447,0.429722761528038,0.432242305931517,49,77,7,7,"7H,8C,1H,9H,2C,15C,10C","Random_forests"
"1H",2,261.921807198215,215.343120573528,839.985643027396,362.720715261991,0.431817755782953,0.157939952089817,47,70,7,7,"7H,8C,1H,9H,2C,15C,10C","Random_forests"
"2C",3,198.620143683762,151.885305382027,581.456078249764,230.950629183975,0.397193593502638,0.241614508893734,43,63,7,7,"7H,8C,1H,9H,2C,15C,10C","Random_forests"
"7C",4,513.444689025755,503.514741800403,1749.70119505804,732.741764232013,0.418781084622684,0.317554795745258,85,121,7,7,"7H,8C,1H,9H,2C,15C,10C","Random_forests"
"7H",5,460.402238100825,438.786587214042,1579.17532004102,679.986494726159,0.430595948465364,0.113201970503549,76,120,7,7,"7H,8C,1H,9H,2C,15C,10C","Random_forests"
"8C",6,361.096255717487,322.927219793832,1183.12319429624,499.09971878492,0.421849323207463,0.203179625566581,64,100,7,7,"7H,8C,1H,9H,2C,15C,10C","Random_forests"
"9C",7,359.189909811102,320.777372388355,1175.30602940198,495.338747202521,0.421455123015544,0.0799847778528668,53,84,7,7,"7H,8C,1H,9H,2C,15C,10C","Random_forests"
"9H",8,327.493525151904,285.479226685166,1061.34197661429,448.369224777238,0.422455000043952,0.165554880424768,47,78,7,7,"7H,8C,1H,9H,2C,15C,10C","Random_forests"
"10C",9,214.413349652737,167.281088549226,523.08887844352,141.394440241557,0.270306722372466,0.446435198222616,39,54,7,7,"7H,8C,1H,9H,2C,15C,10C","Random_forests"
"14C",10,521.29726089224,513.251650617108,1819.49039202169,784.941480512548,0.431407323695937,0.494276944065748,88,133,7,7,"7H,8C,1H,9H,2C,15C,10C","Random_forests"
"14H",11,472.388782631093,453.25109574282,1614.79462472582,689.154746351911,0.426775477078966,0.148362821629067,84,125,7,7,"7H,8C,1H,9H,2C,15C,10C","Random_forests"
"15C",12,451.210538350145,427.761190723645,1489.70474099711,610.733011923324,0.409969167121357,0.0976454167659395,80,111,7,7,"7H,8C,1H,9H,2C,15C,10C","Random_forests"
"1C",1,394.051682858094,352.580671059143,1303.9192071374,557.286853220159,0.427393699064851,0.24206630885601,48,81,7,8,"7H,7C,14C,9H,14H,8C,15C","XG_boost"
"1H",2,382.938142075556,338.379486886982,1208.98271130833,487.665082345793,0.4033681191504,0.312019973993301,47,75,7,8,"7H,7C,14C,9H,14H,8C,15C","XG_boost"
"2C",3,321.520802671925,263.211779928121,1028.21184535058,443.479262752241,0.431311178486794,0.645969331264496,43,73,7,8,"7H,7C,14C,9H,14H,8C,15C","XG_boost"
"7C",4,493.354953326632,486.991899899715,1699.87982744382,719.532974219374,0.423284612596035,0.898707151412964,86,124,7,8,"7H,7C,14C,9H,14H,8C,15C","XG_boost"
"7H",5,447.166671066664,422.838779865002,1523.13474974606,653.129298814403,0.42880598641932,0.141160175204277,76,121,7,8,"7H,7C,14C,9H,14H,8C,15C","XG_boost"
"8C",6,435.56986133889,407.170201502247,1473.05146715189,630.311404310756,0.427895031752996,0.462619751691818,64,101,7,8,"7H,7C,14C,9H,14H,8C,15C","XG_boost"
"9C",7,443.031896967226,417.231616221191,1474.09596601578,613.832452827369,0.416412816382945,0.141160175204277,53,86,7,8,"7H,7C,14C,9H,14H,8C,15C","XG_boost"
"9H",8,394.565181934123,353.241112900844,1297.41025497411,549.603960198664,0.423616167739965,0.141160175204277,47,79,7,8,"7H,7C,14C,9H,14H,8C,15C","XG_boost"
"10C",9,352.879134817718,300.874681205835,1160.56573401907,506.81191799554,0.436693849507719,0.543373882770538,44,74,7,8,"7H,7C,14C,9H,14H,8C,15C","XG_boost"
"14C",10,523.253486355778,529.958249698645,1754.68464450935,701.472908469404,0.39977149778133,0.543373882770538,95,135,7,8,"7H,7C,14C,9H,14H,8C,15C","XG_boost"
"14H",11,463.449907557152,445.140123471702,1573.81397052968,665.223939500933,0.422682700724181,0.24206630885601,87,129,7,8,"7H,7C,14C,9H,14H,8C,15C","XG_boost"
"15C",12,484.388392881319,474.323552947599,1562.61349726288,603.901551434848,0.386468920492916,0.141160175204277,80,111,7,8,"7H,7C,14C,9H,14H,8C,15C","XG_boost"
"1C",1,395.654977512826,354.644008681289,1303.96532385549,553.666337685639,0.424602040833869,0.166457895369541,49,82,7,8,"7H,7C,14C,9H,14H,8C,15C","Random_forests"
"1H",2,390.439025039859,347.944860248611,1230.12048678436,491.736601495885,0.39974669699334,0.209328633143083,47,75,7,8,"7H,7C,14C,9H,14H,8C,15C","Random_forests"
"2C",3,327.134937555676,269.841475836336,1001.2404676594,404.264054268274,0.403763199077762,0.432680161110497,41,69,7,8,"7H,7C,14C,9H,14H,8C,15C","Random_forests"
"7C",4,515.148113640408,518.201381277057,1804.07779025756,770.728295348844,0.427214557770711,0.208116458265931,86,124,7,8,"7H,7C,14C,9H,14H,8C,15C","Random_forests"
"7H",5,459.613520144578,439.854516444599,1578.47002864218,679.001992053062,0.43016464027331,0.119033957722062,77,121,7,8,"7H,7C,14C,9H,14H,8C,15C","Random_forests"
"8C",6,390.110611068816,347.524361248885,1278.51180648439,540.876834166691,0.423051888471782,0.27291244649497,64,100,7,8,"7H,7C,14C,9H,14H,8C,15C","Random_forests"
"9C",7,408.549040180671,371.370118973189,1324.85004548211,544.930886328251,0.411315143314919,0.0888637944399589,53,86,7,8,"7H,7C,14C,9H,14H,8C,15C","Random_forests"
"9H",8,367.677736637147,319.1715789776,1180.73328286256,493.883967247811,0.418285801218751,0.195141925108784,47,79,7,8,"7H,7C,14C,9H,14H,8C,15C","Random_forests"
"10C",9,339.578695199981,284.713464953238,1079.9215467291,455.629386576053,0.42190970997484,0.344227668882405,43,74,7,8,"7H,7C,14C,9H,14H,8C,15C","Random_forests"
"14C",10,484.21366855207,474.077705281111,1643.43880503328,685.147431200971,0.416898657316964,0.314440159162716,95,135,7,8,"7H,7C,14C,9H,14H,8C,15C","Random_forests"
"14H",11,457.587633584982,437.071097906559,1548.10030130966,653.441569818165,0.422092528026361,0.233868322738504,87,129,7,8,"7H,7C,14C,9H,14H,8C,15C","Random_forests"
"15C",12,476.657973698634,463.483578974828,1535.79592902151,595.654376348478,0.387847346833366,0.139809389399055,80,111,7,8,"7H,7C,14C,9H,14H,8C,15C","Random_forests"
"1C",1,278.814633127142,213.048350899595,888.353475842451,396.490491816015,0.446320639923215,0.328040182590485,46,72,7,9,"2C,1H,1C,9H,15C,9C,7C","XG_boost"
